ceiling_height,area,room_count,floor_count,floor ,distance_to_center,owner_enc,district_Есильский р-н,district_Нура р-н,district_Сарайшык р-н,district_Сарыарка р-н,district_р-н Байконур,house_type_монолитный дом,house_type_панельный дом,year_category,price_per_m2
3.0,80.91,2.0,21.0,6.0,1.0461346182740714,0,1,0,0,0,0,1,0,7,988752.9353602768
2.7,64.0,2.0,12.0,11.0,5.033827110888102,0,0,0,0,1,0,0,0,5,460937.5
2.76,86.0,3.0,13.0,5.0,3.2586825527416154,0,1,0,0,0,0,0,0,7,563953.4883720931
3.0,115.0,3.0,16.0,3.0,3.595258452946253,0,1,0,0,0,0,1,0,7,956521.7391304348
2.7,100.0,4.0,10.0,9.0,1.5288859292980141,0,1,0,0,0,0,0,0,5,420000.0
2.8200000000000003,80.0,3.0,9.0,7.0,4.176449492680205,0,0,1,0,0,0,0,0,7,562500.0
2.7,80.0,2.0,18.0,15.0,5.081217822579773,0,0,0,0,0,0,1,0,5,337500.0
2.7,65.0,3.0,12.0,9.0,5.348934489643758,0,0,1,0,0,0,1,0,7,615384.6153846154
3.0,72.0,2.0,10.0,7.0,3.888098558710071,0,0,1,0,0,0,0,0,7,673611.1111111111
2.8,22.0,1.0,9.0,2.0,6.524380245321268,0,0,0,0,0,0,0,0,7,609090.9090909091
3.0,59.0,2.0,10.0,8.0,3.372954899253291,0,1,0,0,0,0,0,0,7,686440.6779661017
2.7,85.18,3.0,9.0,2.0,5.72869404552044,0,1,0,0,0,0,1,0,7,484840.009391876
3.0,45.0,2.0,19.0,5.0,2.0825507558013236,0,0,1,0,0,0,1,0,7,688888.8888888889
2.7,25.0,1.0,12.0,6.0,7.5070294014822725,0,0,0,0,0,0,0,0,7,500000.0
2.7,39.0,1.0,8.0,4.0,4.698473934411941,0,0,0,1,0,0,0,0,6,507692.3076923077
3.0,185.0,5.0,9.0,6.0,4.9033368650867315,0,1,0,0,0,0,1,0,7,1081081.0810810812
3.0,143.0,3.0,7.0,6.0,2.040357200716009,0,0,0,0,0,0,1,0,6,730769.2307692308
2.7,51.0,2.0,9.0,8.0,5.948092955187628,0,0,0,0,1,0,0,0,6,568627.4509803922
2.5599999999999996,21.0,1.0,5.0,2.0,5.9004593803489795,0,0,0,0,0,0,0,0,6,666190.4761904762
3.0,165.2,4.0,7.0,3.0,2.003420279378818,0,0,0,0,0,0,1,0,6,708232.4455205812
2.9,43.8,1.0,16.0,7.0,4.065417441949587,0,0,1,0,0,0,1,0,7,696347.0319634704
2.8,86.0,3.0,9.0,3.0,3.5974352974350228,0,0,0,0,0,1,0,0,6,558023.2558139535
2.7,39.7,1.0,16.0,10.0,4.900307671952466,0,1,0,0,0,0,0,0,7,629722.9219143577
3.0,36.0,1.0,12.0,8.0,4.781465691896186,0,0,1,0,0,0,1,0,7,675000.0
2.7,41.0,1.0,9.0,9.0,4.4694009248577835,0,1,0,0,0,0,1,0,6,475609.756097561
2.7,85.4,2.0,12.0,8.0,4.417426792010322,0,0,0,0,0,0,1,0,6,480093.67681498826
2.7,31.0,1.0,5.0,3.0,5.7986479796420305,0,0,0,0,1,0,0,1,3,448387.0967741936
3.0,66.0,2.0,16.0,12.0,2.00881351011824,0,0,1,0,0,0,1,0,7,969696.9696969697
3.0,81.3,3.0,12.0,2.0,3.5535427177013954,0,0,1,0,0,0,1,0,7,535055.3505535056
2.5,33.4,1.0,9.0,5.0,6.196223078521137,0,0,0,0,0,0,0,0,6,553892.2155688623
3.0,38.0,1.0,9.0,5.0,4.899018926659321,0,1,0,0,0,0,1,0,7,450000.0
3.0,68.3,2.0,10.0,5.0,2.3561578718572194,0,0,0,1,0,0,1,0,5,549048.3162518302
2.7,73.0,2.0,9.0,8.0,2.980182742226658,0,0,0,0,0,0,1,0,5,464383.5616438356
2.7,112.0,3.0,9.0,5.0,3.3774330038567273,0,0,1,0,0,0,0,0,6,624107.1428571428
3.0,40.81,1.0,9.0,7.0,3.789642395823256,0,0,1,0,0,0,1,0,7,710610.1200686106
3.0,89.0,2.0,16.0,2.0,0.7317461384259102,0,1,0,0,0,0,1,0,7,719101.1235955056
3.0,41.0,2.0,12.0,10.0,3.5861218340370717,0,0,1,0,0,0,0,0,7,753658.5365853659
3.0,42.0,1.0,18.0,11.0,0.7770220251845286,0,1,0,0,0,0,1,0,7,845238.0952380953
3.0,113.1,3.0,10.0,7.0,2.7687888179143028,0,1,0,0,0,0,1,0,7,1016799.2926613616
3.0,209.9,4.0,5.0,1.0,1.985616102781278,0,0,0,0,0,0,0,0,5,666984.2782277275
3.0,53.0,2.0,9.0,5.0,3.018561941235901,0,1,0,0,0,0,1,0,7,830188.679245283
3.0,114.0,4.0,12.0,2.0,6.002597248653816,0,1,0,0,0,0,1,0,7,754385.9649122807
2.7,54.0,2.0,10.0,5.0,3.7971188183618696,0,0,0,0,0,0,0,0,6,666666.6666666666
3.0,44.0,2.0,14.0,13.0,5.112066806952519,0,0,1,0,0,0,1,0,7,602272.7272727273
3.0,190.0,4.0,8.0,6.0,2.2976277176812006,0,1,0,0,0,0,1,0,7,973684.2105263158
2.7,94.2,3.0,12.0,2.0,7.278398194234859,0,0,0,0,1,0,0,0,7,525477.7070063694
2.8,63.5,2.0,17.0,7.0,3.9738153727020533,0,0,0,0,0,0,1,0,5,551181.1023622047
3.0,63.9,2.0,24.0,23.0,3.3226620036575056,0,0,0,1,0,0,1,0,6,633802.8169014085
2.5,80.0,3.0,14.0,14.0,2.043131989225135,0,1,0,0,0,0,1,0,6,431250.0
3.0,165.0,5.0,23.0,16.0,4.581162756224446,0,1,0,0,0,0,1,0,7,878787.8787878788
2.7,35.7,1.0,5.0,5.0,6.209054131247607,0,0,0,0,0,0,0,0,6,453781.51260504196
2.65,61.0,2.0,14.0,5.0,7.487179368491653,0,0,0,0,1,0,0,1,7,467213.11475409835
2.75,68.0,3.0,9.0,4.0,8.014217656986427,0,1,0,0,0,0,1,0,7,625000.0
3.0,65.9,2.0,12.0,2.0,5.0128887721387105,0,0,1,0,0,0,1,0,7,515933.23216995446
2.8200000000000003,75.5,2.0,18.0,7.0,1.3106552760248205,0,1,0,0,0,0,1,0,6,649006.6225165563
3.0,103.3,3.0,16.0,15.0,1.076080822200154,0,1,0,0,0,0,1,0,7,997095.8373668926
3.0,101.0,3.0,22.0,17.0,4.88267872473182,0,1,0,0,0,0,1,0,7,881188.1188118812
2.5,36.5,1.0,5.0,5.0,3.3030273122580827,0,0,0,0,0,0,0,1,4,534246.5753424658
2.8,38.3,1.0,9.0,7.0,2.4265102040877706,0,0,1,0,0,0,1,0,7,665796.3446475196
3.3,42.0,2.0,12.0,11.0,2.837023979652803,0,1,0,0,0,0,1,0,7,900000.0
3.0,99.0,3.0,9.0,7.0,2.139174197171997,0,0,1,0,0,0,1,0,7,888888.8888888889
3.0,103.0,3.0,9.0,2.0,5.004151193808177,0,1,0,0,0,0,1,0,7,1087378.640776699
3.15,37.0,1.0,10.0,5.0,2.7309943913205186,0,0,1,0,0,0,1,0,7,864864.8648648649
2.7,63.0,2.0,15.0,9.0,3.846827615933099,0,0,0,0,0,0,1,0,5,484126.98412698414
3.0,42.0,2.0,9.0,3.0,3.676658357603494,0,0,1,0,0,0,1,0,7,702380.9523809524
2.7,64.4,2.0,16.0,8.0,4.668577512909949,0,0,1,0,0,0,1,0,6,458074.5341614906
3.0,91.8,3.0,9.0,2.0,3.2364005244333005,0,0,1,0,0,0,0,0,7,702614.3790849673
3.0,119.0,4.0,10.0,7.0,2.9747776543865356,0,0,0,0,0,0,0,0,6,722689.0756302521
3.2,191.0,4.0,7.0,7.0,2.1714717280329006,0,0,0,0,0,1,0,0,6,680628.2722513089
2.8,82.0,4.0,11.0,3.0,3.8102936689548867,0,0,1,0,0,0,0,0,6,475609.756097561
2.7,78.1,3.0,10.0,5.0,5.156701550760335,0,0,0,0,0,0,0,0,6,441741.357234315
2.7,82.4,3.0,12.0,5.0,3.846906814805275,0,0,0,0,0,1,0,0,5,442961.16504854365
2.7,53.2,2.0,4.0,1.0,6.144715430345962,0,1,0,0,0,0,0,0,6,563909.7744360901
2.7,55.5,2.0,10.0,9.0,5.903963036975582,0,0,0,1,0,0,1,0,7,567567.5675675676
3.0,175.0,3.0,7.0,4.0,2.112705854887388,0,0,0,0,0,0,0,0,6,571428.5714285715
3.2,130.0,3.0,7.0,2.0,2.2038780799741726,0,0,0,0,0,0,0,0,6,884615.3846153846
2.7,62.0,3.0,9.0,3.0,5.458662848649159,0,1,0,0,0,0,1,0,7,637096.7741935484
2.8,65.0,2.0,13.0,11.0,2.662186958748929,0,0,0,0,0,0,1,0,6,800000.0
3.2,215.0,3.0,3.0,3.0,1.9181137677690554,0,0,0,0,0,0,0,0,5,465116.27906976745
3.0,293.0,6.0,7.0,3.0,1.990762452002216,0,1,0,0,0,0,0,0,6,648464.1638225256
3.0,212.0,6.0,10.0,10.0,3.25247017000327,0,0,0,0,0,0,0,0,6,613207.5471698113
2.9,39.0,2.0,9.0,9.0,6.304521126034314,0,1,0,0,0,0,0,0,7,482051.28205128206
3.0,87.0,3.0,10.0,5.0,2.6781249456631837,0,1,0,0,0,0,0,0,7,724137.9310344828
2.7,39.0,1.0,7.0,4.0,5.950162597545777,0,1,0,0,0,0,1,0,7,358974.358974359
2.75,91.0,3.0,9.0,9.0,6.613075405813384,0,1,0,0,0,0,0,1,7,351648.35164835164
3.0,65.0,3.0,12.0,5.0,5.133197008225634,0,0,1,0,0,0,1,0,7,569076.9230769231
2.7,30.2,1.0,5.0,5.0,5.622536909616278,0,0,0,0,1,0,0,1,1,440397.3509933775
2.7,49.0,1.0,14.0,4.0,4.841134683332146,0,1,0,0,0,0,1,0,7,663265.306122449
3.0,120.0,4.0,16.0,10.0,2.7156622123834024,0,1,0,0,0,0,1,0,6,1041666.6666666666
3.0,42.36,1.0,9.0,8.0,3.115687717976846,0,0,1,0,0,0,1,0,7,840415.4863078377
3.0,140.0,3.0,20.0,11.0,4.21886919827867,0,0,0,0,0,1,0,0,5,407142.85714285716
2.7,90.8,3.0,9.0,1.0,5.306790843620283,0,0,0,0,0,0,0,0,5,401982.37885462557
3.0,38.7,1.0,9.0,4.0,4.675430507944724,0,0,1,0,0,0,0,0,7,620155.0387596899
2.76,75.0,3.0,12.0,6.0,3.396173128234457,0,0,1,0,0,0,1,0,7,398666.6666666667
2.81,41.5,2.0,9.0,7.0,5.2016247574176075,0,1,0,0,0,0,1,0,7,578313.2530120482
3.0,73.0,2.0,9.0,1.0,5.560075504725887,0,1,0,0,0,0,1,0,7,753424.6575342466
3.15,61.0,2.0,18.0,1.0,1.03197388855132,0,1,0,0,0,0,1,0,6,622950.8196721311
3.0,149.0,4.0,7.0,2.0,2.089782128911999,0,0,0,0,0,0,1,0,6,805369.1275167785
3.0,76.3,3.0,12.0,9.0,5.179395021487048,0,0,1,0,0,0,1,0,7,484927.9161205767
2.7,101.6,3.0,17.0,16.0,5.086495270060423,0,0,0,0,0,0,1,0,5,333661.41732283466
2.7,62.9,2.0,16.0,12.0,6.622727713929921,0,1,0,0,0,0,1,0,7,551000.0
3.0,64.4,2.0,9.0,2.0,5.288697639183693,0,0,0,1,0,0,1,0,6,520186.33540372667
3.0,49.4,2.0,18.0,18.0,2.6660632023719,0,0,1,0,0,0,1,0,7,769230.7692307692
2.7,48.1,1.0,10.0,10.0,4.894951701143863,0,0,0,0,1,0,1,0,5,478170.47817047813
3.0,40.0,2.0,12.0,8.0,2.743465613258533,0,1,0,0,0,0,1,0,7,875000.0
2.8,37.0,1.0,16.0,13.0,3.967155125992947,0,0,0,0,0,0,1,0,5,581081.0810810811
2.7,61.0,2.0,12.0,3.0,5.624637985455928,0,1,0,0,0,0,0,1,7,540983.606557377
2.7,60.0,2.0,9.0,2.0,3.2167353542966963,0,0,0,0,0,0,0,0,5,498333.3333333333
2.7,38.7,2.0,12.0,10.0,7.5070294014822725,0,0,0,0,0,0,0,0,7,568475.4521963823
3.0,145.6,5.0,9.0,2.0,2.949132313782414,0,1,0,0,0,0,1,0,7,961538.4546703297
3.0,145.0,3.0,18.0,14.0,2.237939695346775,0,0,0,0,0,0,1,0,6,324137.9310344828
3.0,127.1,3.0,6.0,2.0,2.431549838788679,0,1,0,0,0,0,0,0,6,660896.9315499607
3.3,121.4,4.0,8.0,8.0,2.5139897268588056,0,0,0,0,0,0,1,0,6,658978.5831960461
3.15,165.0,4.0,15.0,8.0,1.7465111258026158,0,1,0,0,0,0,1,0,6,727272.7272727273
3.0,135.0,5.0,12.0,3.0,3.5883923833887685,0,1,0,0,0,0,1,0,7,694814.8148148148
2.7,85.0,2.0,17.0,14.0,2.8171127606753674,0,0,0,0,0,0,1,0,6,435294.1176470588
2.72,19.0,1.0,5.0,1.0,5.292565403649858,0,0,0,0,0,0,0,1,3,368421.05263157893
2.7,36.0,1.0,9.0,4.0,8.370694432223715,0,1,0,0,0,0,1,0,7,541666.6666666666
2.7,110.0,3.0,9.0,2.0,2.60736802143673,0,0,0,0,0,0,0,0,6,633636.3636363636
2.7,25.0,1.0,16.0,3.0,5.736343639320518,0,0,1,0,0,0,1,0,7,680000.0
3.0,96.0,3.0,11.0,9.0,4.515276496803779,0,0,0,1,0,0,1,0,7,802083.3333333334
3.15,151.0,3.0,15.0,11.0,1.7465111258026158,0,1,0,0,0,0,1,0,6,721854.3046357615
3.0,79.2,3.0,15.0,9.0,10.058759241330195,0,0,0,0,1,0,0,0,7,505050.50505050505
2.8,47.1,1.0,18.0,16.0,4.726029260911947,0,0,0,0,1,0,1,0,5,571125.2653927814
3.0,100.0,3.0,18.0,9.0,3.378930164540473,0,1,0,0,0,0,1,0,6,850000.0
3.0,95.0,3.0,10.0,3.0,2.3588815531758986,0,1,0,0,0,0,0,0,7,736842.1052631579
3.0,89.59,3.0,9.0,7.0,2.6161765596884,0,0,1,0,0,0,1,0,7,736689.3626520816
2.7,72.9,3.0,9.0,7.0,3.8793835325779344,0,1,0,0,0,0,1,0,6,576131.6872427983
3.0,104.7,3.0,20.0,9.0,4.88267872473182,0,1,0,0,0,0,1,0,7,907354.3457497612
3.0,195.0,4.0,7.0,4.0,1.990762452002216,0,0,0,0,0,0,1,0,6,589743.5897435897
3.0,43.0,2.0,20.0,14.0,2.571260460681165,0,0,1,0,0,0,1,0,7,906976.7441860465
3.0,122.0,4.0,22.0,10.0,1.2013444825572972,0,1,0,0,0,0,1,0,7,1131147.5409836066
3.0,62.0,2.0,9.0,4.0,6.002597248653816,0,1,0,0,0,0,1,0,7,903064.5161290322
2.8,61.0,2.0,9.0,7.0,3.71873975973842,0,1,0,0,0,0,0,0,7,588524.5901639344
3.0,58.6,2.0,16.0,4.0,5.60263469728698,0,0,0,1,0,0,0,0,7,631399.3174061433
3.3,106.3,4.0,12.0,2.0,2.1776304134790356,0,0,1,0,0,0,1,0,7,1044214.4873000941
3.0,76.0,2.0,9.0,9.0,0.6537594532107448,0,1,0,0,0,0,1,0,7,828947.3684210526
3.0,120.7,4.0,18.0,17.0,4.125665537598043,0,0,0,1,0,0,1,0,7,662800.3314001657
3.0,40.26,1.0,17.0,7.0,5.597070322717147,0,1,0,0,0,0,1,0,7,695479.3840039741
3.0,75.0,2.0,12.0,12.0,6.097033597524912,0,0,0,1,0,0,0,0,7,526666.6666666666
2.7,64.0,2.0,12.0,6.0,4.387713513952509,0,0,0,1,0,0,0,0,7,414062.5
2.7,34.0,1.0,4.0,2.0,10.055896076265109,0,1,0,0,0,0,0,0,7,435294.1176470588
3.0,53.3,2.0,22.0,7.0,2.0266224594796265,0,1,0,0,0,0,1,0,7,956848.0300187618
2.7,42.0,1.0,18.0,11.0,3.7311674209228416,0,1,0,0,0,0,1,0,6,702380.9523809524
2.8,44.6,1.0,10.0,6.0,3.791774854897581,0,0,1,0,0,0,0,0,7,571748.8789237668
3.0,65.08,2.0,12.0,4.0,3.1228644730182236,0,0,1,0,0,0,0,0,7,814382.2987092809
2.7,55.7,2.0,4.0,3.0,10.308504101401148,0,0,1,0,0,0,0,0,7,403949.7307001795
3.0,90.0,3.0,17.0,9.0,2.139174197171997,0,1,0,0,0,0,1,0,7,855555.5555555555
2.7,95.0,3.0,9.0,7.0,6.851640477744879,0,0,0,1,0,0,1,0,7,521052.63157894736
2.7,98.0,4.0,10.0,9.0,4.6597361214051345,0,0,0,0,0,1,0,0,3,345918.36734693876
3.0,49.0,2.0,9.0,4.0,2.9460969911778054,0,0,1,0,0,0,1,0,7,816326.5306122449
3.0,108.0,3.0,14.0,11.0,2.5935892474334907,0,0,0,0,0,0,1,0,7,921296.2962962963
2.7,38.5,1.0,14.0,8.0,2.5741728019677,0,1,0,0,0,0,1,0,6,636363.6363636364
3.0,60.2,2.0,16.0,3.0,3.0496313324349504,0,0,1,0,0,0,1,0,7,764119.6013289036
2.8,29.0,1.0,24.0,14.0,5.565153844155189,0,0,0,0,0,0,1,0,7,500000.0
2.7,57.9,3.0,14.0,13.0,4.486303107025242,0,0,1,0,0,0,1,0,7,544041.450777202
3.0,140.0,3.0,7.0,5.0,1.990762452002216,0,0,0,0,0,0,1,0,6,713571.4285714285
3.0,97.0,4.0,10.0,10.0,2.3441088084880732,0,1,0,0,0,0,0,0,7,855670.1030927835
3.0,40.57,1.0,9.0,7.0,4.195801457205454,0,0,1,0,0,0,0,0,7,628543.2585654424
3.0,70.0,3.0,11.0,12.0,3.5861218340370717,0,0,1,0,0,0,0,0,7,542857.1428571428
2.8,70.0,2.0,9.0,3.0,6.0695087476028515,0,0,0,0,0,0,0,0,6,464285.71428571426
2.7,66.0,2.0,10.0,9.0,2.824956479273965,0,0,0,0,0,0,0,0,6,492424.24242424243
2.75,80.0,3.0,9.0,8.0,0.7131471912008148,0,1,0,0,0,0,1,0,5,662500.0
3.0,138.6,4.0,5.0,5.0,2.0104381086910594,0,0,1,0,0,0,1,0,5,577200.5772005772
3.5,108.3,3.0,8.0,2.0,3.417854413913354,0,0,1,0,0,0,0,0,7,839335.1800554016
2.7,30.5,1.0,5.0,3.0,5.7986479796420305,0,0,0,0,1,0,0,1,3,455737.7049180328
2.7,74.0,2.0,12.0,2.0,1.4288804604181544,0,1,0,0,0,0,1,0,6,567567.5675675676
3.0,140.0,4.0,22.0,20.0,1.9082854696016964,0,1,0,0,0,0,1,0,7,1035714.2857142857
2.8,49.4,1.0,10.0,5.0,3.32268440565475,0,0,0,1,0,0,0,0,6,455465.58704453445
3.0,43.0,2.0,12.0,9.0,3.5479797710154157,0,0,1,0,0,0,0,0,7,775581.3953488372
3.0,42.0,2.0,9.0,3.0,3.4110717620737603,0,0,0,1,0,0,0,0,7,904761.9047619047
3.0,90.27,3.0,9.0,2.0,3.520864192196759,0,0,1,0,0,0,1,0,7,640301.3182674199
2.72,97.0,2.0,6.0,1.0,3.297497195842905,0,0,0,0,0,0,0,0,5,412371.13402061857
3.0,121.5,4.0,12.0,11.0,3.76848827307522,0,0,1,0,0,0,0,0,7,757201.646090535
3.0,42.0,1.0,20.0,7.0,5.053410763787308,0,0,0,0,0,0,1,0,7,476190.4761904762
3.0,168.0,4.0,7.0,3.0,1.981889809121789,0,1,0,0,0,0,1,0,6,695238.0952380953
2.8,69.5,2.0,11.0,6.0,2.8160512869404584,0,0,1,0,0,0,1,0,6,529496.4028776978
2.7,90.9,3.0,9.0,12.0,3.9798504679446767,0,0,0,0,0,0,0,0,5,364136.41364136414
2.9,19.9,1.0,9.0,7.0,6.304521126034314,0,1,0,0,0,0,0,0,7,625628.1407035176
3.0,105.0,3.0,12.0,7.0,2.981668713393749,0,0,1,0,0,0,1,0,7,828571.4285714285
2.7,50.0,2.0,9.0,5.0,6.23492913546589,0,0,0,0,0,0,0,0,6,600000.0
2.7,45.2,1.0,10.0,9.0,3.793082977937325,0,0,0,1,0,0,0,0,6,597345.1327433628
2.8,80.0,3.0,9.0,4.0,4.192948895478555,0,0,1,0,0,0,0,0,7,400000.0
3.0,64.2,2.0,14.0,4.0,4.531350851120657,0,0,1,0,0,0,1,0,7,732087.2274143302
3.0,82.0,3.0,17.0,2.0,3.139428620048779,0,0,1,0,0,0,1,0,7,719512.1951219512
2.7,34.0,2.0,18.0,12.0,1.0014154017431895,0,1,0,0,0,0,1,0,6,750000.0
3.0,76.0,2.0,13.0,9.0,5.219804512755144,0,0,1,0,0,0,1,0,6,486842.1052631579
2.7,73.0,2.0,10.0,6.0,4.071618688674822,0,0,0,0,0,0,1,0,5,390410.9589041096
3.0,151.2,4.0,10.0,3.0,3.227972948555698,0,0,0,0,0,0,0,0,6,555555.5555555556
2.7,59.2,2.0,12.0,11.0,5.31854152978067,0,1,0,0,0,0,1,0,7,616554.0540540541
2.7,47.0,2.0,12.0,3.0,7.175365601884619,0,0,0,0,1,0,0,0,7,414893.6170212766
3.0,196.2,4.0,14.0,14.0,3.5299768823241378,0,1,0,0,0,0,1,0,6,1019367.9918450562
2.7,48.0,2.0,18.0,14.0,5.121800495799924,0,0,0,0,0,0,1,0,6,468750.0
2.7,38.3,1.0,9.0,6.0,5.223184434429003,0,0,0,0,1,0,0,0,6,522193.2114882507
2.7,40.0,1.0,10.0,3.0,1.4952921960049221,0,1,0,0,0,0,1,0,6,564999.75
2.7,99.0,3.0,18.0,4.0,5.083231924612678,0,0,0,0,0,0,1,0,5,424242.42424242425
3.0,63.0,3.0,9.0,6.0,2.610651075461447,0,0,0,0,0,0,0,0,7,833333.3333333334
2.7,118.0,3.0,19.0,8.0,4.1187554190555895,0,0,0,0,1,0,1,0,6,406779.66101694916
2.8,30.9,1.0,6.0,5.0,8.723200251395724,0,1,0,0,0,0,0,0,7,453074.43365695793
2.8,124.4,3.0,10.0,6.0,3.282440653956715,0,0,0,0,0,0,0,0,6,490353.69774919614
2.72,50.0,2.0,25.0,19.0,3.1976434473569246,0,0,0,0,0,0,1,0,6,436000.0
3.0,112.0,4.0,9.0,8.0,3.1564795704659634,0,1,0,0,0,0,1,0,7,767857.1428571428
2.7,100.0,2.0,9.0,3.0,3.356009428752913,0,0,0,0,0,0,0,0,6,478000.0
2.7,140.0,4.0,15.0,8.0,3.840742487912,0,0,0,0,0,1,1,0,6,405714.28571428574
2.8,162.6,4.0,10.0,7.0,3.236045876036234,0,0,0,0,0,0,0,0,6,461254.6125461255
3.0,111.0,3.0,21.0,9.0,4.721930251216916,0,1,0,0,0,0,1,0,7,855855.8558558559
2.8,45.0,2.0,16.0,15.0,4.084013224234078,0,0,0,0,0,1,1,0,6,577777.7777777778
2.7,35.0,1.0,18.0,15.0,4.315265523171713,0,1,0,0,0,0,0,1,6,611428.5714285715
2.7,195.0,5.0,20.0,14.0,4.426172842868175,0,0,0,0,0,1,1,0,5,358974.3538461538
2.8,88.0,2.0,13.0,4.0,5.572448970029315,0,0,0,0,0,0,1,0,7,477272.7272727273
3.0,65.0,3.0,9.0,5.0,5.560075504725887,0,1,0,0,0,0,1,0,7,869230.7692307692
2.7,38.0,1.0,12.0,11.0,6.0349891347019105,0,0,0,0,0,0,0,0,6,657894.7368421053
3.0,133.0,4.0,17.0,10.0,4.023639405946916,0,0,1,0,0,0,1,0,7,924812.030075188
2.72,45.0,2.0,5.0,4.0,3.656687411286396,0,0,1,0,0,0,0,0,7,544444.4444444445
3.0,111.24,3.0,22.0,15.0,3.3475298419280217,0,1,0,0,0,0,1,0,7,840524.9910104279
3.0,68.0,2.0,9.0,6.0,6.188939245213243,0,0,0,1,0,0,1,0,7,557352.9411764706
3.0,37.0,1.0,10.0,2.0,2.366798764280737,0,1,0,0,0,0,0,0,7,662162.1621621621
3.0,62.0,2.0,12.0,6.0,2.043131989225135,0,1,0,0,0,0,1,0,6,661290.3225806452
2.7,37.6,1.0,6.0,5.0,6.092027305997312,0,0,0,0,1,0,0,0,6,492021.27659574465
3.0,100.0,3.0,16.0,2.0,0.6537594532107448,0,1,0,0,0,0,1,0,7,750000.0
3.0,43.0,1.0,10.0,6.0,4.503851685021662,0,1,0,0,0,0,1,0,7,755813.9534883721
3.2,120.0,4.0,8.0,5.0,3.332508785908752,0,1,0,0,0,0,0,0,7,883250.0
2.7,34.0,1.0,12.0,4.0,5.624637985455928,0,1,0,0,0,0,1,0,7,676470.5882352941
2.7,39.9,1.0,9.0,9.0,4.8667134832192565,0,0,1,0,0,0,1,0,7,651629.0726817043
3.0,62.0,3.0,10.0,3.0,2.318858306805224,0,1,0,0,0,0,0,0,7,887096.7741935484
2.7,44.0,2.0,12.0,12.0,5.013430205518553,0,0,0,0,0,0,1,0,6,379545.45454545453
3.0,59.17,2.0,14.0,9.0,2.78160312715518,0,0,1,0,0,0,1,0,7,887273.9563968227
2.76,40.0,1.0,12.0,7.0,3.2586825527416154,0,1,0,0,0,0,1,0,7,1000000.0
3.15,124.16,4.0,18.0,15.0,2.26567102727676,0,0,0,0,0,0,1,0,7,1000000.0
2.7,45.2,2.0,5.0,2.0,3.077954183590769,0,0,0,0,0,0,0,1,1,409292.0353982301
2.7,45.0,2.0,10.0,10.0,1.6697715104913873,0,1,0,0,0,0,1,0,6,666644.4444444445
2.7,45.0,2.0,9.0,6.0,4.619753700055124,0,0,0,0,0,0,0,0,7,544444.4444444445
3.3,67.9,2.0,9.0,4.0,2.851820896857346,0,1,0,0,0,0,1,0,7,1178203.24005891
3.0,39.0,1.0,12.0,1.0,5.1912495082709045,0,1,0,0,0,0,0,0,7,653846.1538461539
3.0,42.0,1.0,12.0,12.0,4.573834450662556,0,0,1,0,0,0,1,0,7,619047.619047619
3.0,70.5,2.0,12.0,11.0,4.482378621177774,0,0,1,0,0,0,1,0,7,617021.2765957447
3.0,80.0,2.0,8.0,2.0,2.5838662818187363,0,0,0,0,0,0,1,0,7,787500.0
2.9,93.0,3.0,15.0,10.0,5.56873952114565,0,0,0,0,0,0,1,0,6,526881.7204301076
3.3,61.45,2.0,9.0,4.0,3.2210196012144974,0,0,1,0,0,0,1,0,7,732302.6851098454
3.0,96.5,3.0,9.0,8.0,4.573834450662556,0,0,1,0,0,0,1,0,7,595854.9222797927
3.0,85.0,3.0,12.0,11.0,5.8111924520948905,0,0,0,0,1,0,0,0,7,576470.5882352941
3.0,128.0,4.0,8.0,7.0,4.761876838254106,0,1,0,0,0,0,0,0,6,898437.5
2.7,74.7,2.0,6.0,4.0,6.3520772565776165,0,0,0,0,1,0,0,0,7,453815.2610441767
3.0,175.0,4.0,18.0,17.0,2.0423035518574024,0,0,0,1,0,0,1,0,5,771428.5714285715
2.5,40.7,1.0,17.0,13.0,6.209360810757898,0,0,0,0,0,0,0,0,6,601965.6019656019
3.3,76.5,2.0,9.0,9.0,2.317014087915216,0,1,0,0,0,0,1,0,7,1176470.5882352942
3.0,47.0,1.0,17.0,14.0,5.204170263473561,0,0,1,0,0,0,1,0,7,402127.6595744681
3.0,138.4,4.0,10.0,2.0,4.056248405252519,0,0,1,0,0,0,0,0,7,693641.6184971099
2.85,33.61,1.0,5.0,5.0,9.86455213051792,0,1,0,0,0,0,0,0,7,330258.8515322821
2.7,55.0,2.0,12.0,1.0,7.175365601884619,0,0,0,0,1,0,0,0,7,536363.6363636364
3.0,112.4,4.0,9.0,5.0,2.9844310870096558,0,0,0,0,1,0,1,0,5,418149.4661921708
2.8,109.0,1.0,5.0,1.0,6.038502798745405,0,0,0,0,0,0,1,0,5,504587.15596330276
3.0,49.0,2.0,12.0,8.0,4.486121507023856,0,0,1,0,0,0,0,0,7,557142.8571428572
2.7,175.0,4.0,3.0,1.0,3.3414965126375797,0,0,1,0,0,0,1,0,5,542857.1428571428
3.0,159.9,5.0,10.0,4.0,4.084922417746138,0,1,0,0,0,0,1,0,7,594121.3258286429
2.7,57.0,2.0,12.0,8.0,4.574984908032627,0,1,0,0,0,0,1,0,6,614035.0877192982
